"","Round","Cohort","Age","Sex","Cage","Mouse_ID","Weight","Trial","Date","Time","Start","End","trialDur","cFOS","VSA_control","arenaSize","arenaColor","Fecal","fileName","file_name","TrueZero","Chewed","numVoids","minVol","maxVol","meanVol","medVol","totVol"
"1","1","C1","Old","F","746","268",28.4888888888889,1,"8/8/2022","dark",2025-01-16 07:56:00,2025-01-16 09:26:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",11,"20220808_19.56_C1_746_268_F_VSA.tiff","20220808_19.56_C1_746_268_F_VSA.csv","","",1,465.0102576,465.0102576,465.0102576,465.0102576,465.0102576
"2","1","C1","Old","F","746","268",28.4888888888889,4,"8/9/2022","dark",2025-01-16 06:35:00,2025-01-16 08:05:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",6,"20220809_18.35_C1_746_268_F_VSA.tiff","","Y","",0,0,0,0,0,0
"3","1","C1","Old","F","746","268",28.4888888888889,2,"8/9/2022","light",2025-01-16 06:09:00,2025-01-16 07:39:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",24,"20220809_06.09_C1_746_268_F_VSA.tiff","20220809_06.09_C1_746_268_F_VSA.csv","","",4,1.27722,210.4092228,53.85078825,1.8583551,215.403153
"4","1","C1","Old","F","746","268",28.4888888888889,3,"8/9/2022","light",2025-01-16 11:13:00,2025-01-16 12:43:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",7,"20220810_11.13_C1_746_268_F_VSA.tiff","","Y","",0,0,0,0,0,0
"5","1","C1","Old","F","746","268",28.4888888888889,5,"8/11/2022","light",2025-01-16 06:58:00,2025-01-16 08:18:30,2025-01-16 01:20:00,"Y","","15"" x 15""","Black",6,"20220811_06.58_C1_746_268_F_VSA.tiff","20220811_06.58_C1_746_268_F_VSA.csv","","",1,341.273184,341.273184,341.273184,341.273184,341.273184
"6","1","C1","Old","F","746","269",28.4888888888889,1,"8/8/2022","dark",2025-01-16 06:19:00,2025-01-16 07:49:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",6,"20220808_18.19_C1_746_269_F_VSA.tiff","20220808_18.19_C1_746_269_F_VSA.csv","","",1,4.342548,4.342548,4.342548,4.342548,4.342548
"7","1","C1","Old","F","746","269",28.4888888888889,4,"8/9/2022","dark",2025-01-16 08:28:00,2025-01-16 09:58:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",10,"20220809_20.28_C1_746_269_F_VSA.tiff","20220809_20.28_C1_746_269_F_VSA.csv","","",2,8.4807408,453.4131,230.9469204,230.9469204,461.8938408
"8","1","C1","Old","F","746","269",28.4888888888889,2,"8/9/2022","light",2025-01-16 06:10:00,2025-01-16 07:40:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",20,"20220809_06.10_C1_746_269_F_VSA.tiff","20220809_06.10_C1_746_269_F_VSA.csv","","",5,1.7497914,22.4662998,10.1794434,11.2650804,50.897217
"9","1","C1","Old","F","746","269",28.4888888888889,3,"8/9/2022","light",2025-01-16 11:12:00,2025-01-16 12:42:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",7,"20220810_11.12_C1_746_269_F_VSA.tiff","","Y","",0,0,0,0,0,0
"10","1","C1","Old","F","746","269",28.4888888888889,5,"8/11/2022","light",2025-01-16 06:58:00,2025-01-16 10:20:00,2025-01-16 03:22:00,"Y","","15"" x 15""","Black",14,"20220811_06.58_C1_746_269_F_VSA.tiff","20220811_06.58_C1_746_269_F_VSA.csv","","",2,1.6731582,454.2943818,227.98377,227.98377,455.96754
"11","1","C1","Old","F","746","270",28.4888888888889,1,"8/8/2022","dark",2025-01-16 06:18:00,2025-01-16 07:48:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",6,"20220808_18.18_C1_746_270_F_VSA.tiff","20220808_18.18_C1_746_270_F_VSA.csv","","",2,1.0728648,487.0933914,244.0831281,244.0831281,488.1662562
"12","1","C1","Old","F","746","270",28.4888888888889,4,"8/9/2022","dark",2025-01-16 06:36:00,2025-01-16 08:06:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",7,"20220809_18.36_C1_746_270_F_VSA.tiff","20220809_18.36_C1_746_270_F_VSA.csv","","",1,439.7596182,439.7596182,439.7596182,439.7596182,439.7596182
"13","1","C1","Old","F","746","270",28.4888888888889,2,"8/9/2022","light",2025-01-16 07:44:00,2025-01-16 09:14:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",9,"20220809_07.44_C1_746_270_F_VSA.tiff","20220809_07.44_C1_746_270_F_VSA.csv","","",4,1.0090038,216.041763,55.4760507,2.426718,221.9042028
"14","1","C1","Old","F","746","270",28.4888888888889,3,"8/9/2022","light",2025-01-16 09:24:00,2025-01-16 11:04:00,2025-01-16 01:40:00,"","","15"" x 15""","Black",11,"20220810_09.24_C1_746_270_F_VSA.tiff","20220810_09.24_C1_746_270_F_VSA.csv","","",3,1.27722,235.4171904,79.9284276,3.0908724,239.7852828
"15","1","C1","Old","F","746","270",28.4888888888889,5,"8/10/2022","dark",2025-01-16 06:13:00,2025-01-16 08:01:00,2025-01-16 01:48:00,"Y","","15"" x 15""","Black",11,"20220810_18.13_C1_746_270_F_VSA.tiff","20220810_18.13_C1_746_270_F_VSA.csv","","",2,13.0020996,296.9791944,154.990647,154.990647,309.981294
"16","1","C1","Old","M","747","271",34.0928571428571,1,"8/8/2022","dark",2025-01-16 07:55:00,2025-01-16 09:25:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",8,"20220808_19.55_C1_747_271_M_VSA.tiff","20220808_19.55_C1_747_271_M_VSA.csv","","",4,1.341081,337.8119178,90.2866818,10.9968642,361.1467272
"17","1","C1","Old","M","747","271",34.0928571428571,4,"8/9/2022","dark",2025-01-16 06:37:00,2025-01-16 08:07:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",12,"20220809_18.37_C1_747_271_M_VSA.tiff","20220809_18.37_C1_747_271_M_VSA.csv","","",3,2.4522624,249.9647262,86.3315572,6.577683,258.9946716
"18","1","C1","Old","M","747","271",34.0928571428571,2,"8/9/2022","light",2025-01-16 06:07:00,2025-01-16 07:37:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",17,"20220809_06.07_C1_747_271_M_VSA.tiff","20220809_06.07_C1_747_271_M_VSA.csv","","",11,1.2516756,130.3658454,27.9130625454545,2.0180076,307.043688
"19","1","C1","Old","M","747","271",34.0928571428571,3,"8/9/2022","light",2025-01-16 11:11:00,2025-01-16 12:41:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",11,"20220810_11.11_C1_747_271_M_VSA.tiff","20220810_11.11_C1_747_271_M_VSA.csv","","",4,5.8496676,225.1994304,61.06708125,6.6096135,244.268325
"20","1","C1","Old","M","747","271",34.0928571428571,5,"8/11/2022","light",2025-01-16 06:57:00,2025-01-16 08:59:00,2025-01-16 02:02:00,"Y","","15"" x 15""","Black",7,"20220811_06.57_C1_747_271_M_VSA.tiff","20220811_06.57_C1_747_271_M_VSA.csv","","",2,4.853436,158.439141,81.6462885,81.6462885,163.292577
"21","1","C1","Old","M","747","272",34.0928571428571,1,"8/8/2022","dark",2025-01-16 06:20:00,2025-01-16 07:50:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",14,"20220808_18.20_C1_747_272_M_VSA.tiff","20220808_18.20_C1_747_272_M_VSA.csv","","",5,1.149498,362.7432522,140.22087492,8.5956906,701.1043746
"22","1","C1","Old","M","747","272",34.0928571428571,4,"8/9/2022","dark",2025-01-16 08:35:00,2025-01-16 10:05:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",7,"20220809_20.35_C1_747_272_M_VSA.tiff","20220809_20.35_C1_747_272_M_VSA.csv","","",1,306.0730008,306.0730008,306.0730008,306.0730008,306.0730008
"23","1","C1","Old","M","747","272",34.0928571428571,2,"8/9/2022","light",2025-01-16 07:43:00,2025-01-16 09:13:00,2025-01-16 01:30:00,"","","15"" x 15""","Black",23,"20220809_07.43_C1_747_272_M_VSA.tiff","20220809_07.43_C1_747_272_M_VSA.csv","","",22,1.0345482,404.2784466,28.9301941090909,2.3245404,636.4642704
"24","1","C1","Old","M","747","272",34.0928571428571,3,"8/9/2022","light",2025-01-16 09:25:00,2025-01-16 11:05:00,2025-01-16 01:40:00,"","","15"" x 15""","Black",9,"20220810_09.25_C1_747_272_M_VSA.tiff","20220810_09.25_C1_747_272_M_VSA.csv","","",6,1.021776,330.0464202,56.6745088,1.5518223,340.0470528
"25","1","C1","Old","M","747","272",34.0928571428571,5,"8/10/2022","dark",2025-01-16 06:14:00,2025-01-16 08:04:00,2025-01-16 01:50:00,"Y","","15"" x 15""","Black",5,"20220810_18.14_C1_747_272_M_VSA.tiff","20220810_18.14_C1_747_272_M_VSA.csv","","",4,1.5071196,424.3180284,109.4385957,5.9646174,437.7543828
"26","1","C2","Old","M","791","382",34.0928571428571,1,"8/23/2022","dark",2025-01-16 06:00:00,2025-01-16 07:30:00,2025-01-16 01:30:00,"","","8"" x 10""","White",5,"20220823_18.00_C2_791_382_M_VSA.tiff","20220823_18.00_C2_791_382_M_VSA.csv","","",10,1.0984092,352.576581,58.6052397,2.3309265,586.052397
"27","1","C2","Old","M","791","382",34.0928571428571,2,"8/25/2022","light",2025-01-16 07:17:00,2025-01-16 09:54:00,2025-01-16 02:37:00,"","","8"" x 10""","White",NA,"20220825_07.17_C2_791_382_M_VSA.tiff","20220825_07.17_C2_791_382_M_VSA.csv","","",33,1.0090038,324.5671464,26.3935577818182,1.8775134,870.9874068
"28","1","C2","Old","M","791","382",34.0928571428571,3,"8/26/2022","light",2025-01-16 08:29:00,2025-01-16 10:00:00,2025-01-16 01:31:00,"","","8"" x 10""","White",4,"20220826_08.29_C2_791_382_M_VSA.tiff","20220826_08.29_C2_791_382_M_VSA.csv","","",19,1.0345482,303.9017268,17.7486524526316,1.7497914,337.2243966
"29","1","C2","Old","M","791","382",34.0928571428571,4,"8/29/2022","light",2025-01-16 08:54:00,2025-01-16 10:23:00,2025-01-16 01:29:00,"","","8"" x 10""","White",0,"20220829_08.54_C2_791_382_M_VSA.tiff","20220829_08.54_C2_791_382_M_VSA.csv","","",6,1.3027644,15.1733736,4.7235853,2.0946408,28.3415118
"30","1","C2","Old","M","791","382",34.0928571428571,5,"8/31/2022","dark",2025-01-16 05:55:00,2025-01-16 07:30:00,2025-01-16 01:35:00,"","","8"" x 10""","White",8,"20220831_17.55_C2_791_382_M_VSA.tiff","20220831_17.55_C2_791_382_M_VSA.csv","","",3,2.426718,506.6859462,170.806888,3.3079998,512.420664
"31","1","C2","Old","M","791","382",34.0928571428571,6,"9/6/2022","dark",2025-01-16 06:05:00,2025-01-16 07:24:00,2025-01-16 01:19:00,"Y","","8"" x 10""","White",6,"20220906_18.05_C2_791_382_M_VSA.tiff","20220906_18.05_C2_791_382_M_VSA.csv","","",6,1.0728648,301.0279818,53.8220508,4.917297,322.9323048
"32","1","C2","Old","M","791","383",34.0928571428571,1,"8/23/2022","dark",2025-01-16 06:01:00,2025-01-16 07:32:00,2025-01-16 01:31:00,"","","8"" x 10""","White",8,"20220823_18.01_C2_791_383_M_VSA.tiff","20220823_18.01_C2_791_383_M_VSA.csv","","",10,1.3666254,354.300828,37.90405794,2.0627103,379.0405794
"33","1","C2","Old","M","791","383",34.0928571428571,2,"8/25/2022","light",2025-01-16 07:18:00,2025-01-16 09:55:00,2025-01-16 02:37:00,"","","8"" x 10""","White",NA,"20220825_07.18_C2_791_383_M_VSA.tiff","20220825_07.18_C2_791_383_M_VSA.csv","","",31,1.0473204,267.896895,25.2617635741935,3.2058222,783.1146708
"34","1","C2","Old","M","791","383",34.0928571428571,3,"8/26/2022","light",2025-01-16 08:29:00,2025-01-16 10:00:00,2025-01-16 01:31:00,"","","8"" x 10""","White",2,"20220826_08.29_C2_791_383_M_VSA.tiff","","Y","",0,0,0,0,0,0
"35","1","C2","Old","M","791","383",34.0928571428571,4,"8/29/2022","light",2025-01-16 07:20:00,2025-01-16 08:50:00,2025-01-16 01:30:00,"","","8"" x 10""","White",6,"20220829_07.20_C2_791_383_M_VSA.tiff","20220829_07.20_C2_791_383_M_VSA.csv","","",9,1.2516756,178.8491166,24.3438132,2.2223628,219.0943188
"36","1","C2","Old","M","791","383",34.0928571428571,5,"8/31/2022","dark",2025-01-16 07:43:00,2025-01-16 09:06:00,2025-01-16 01:23:00,"","","8"" x 10""","White",3,"20220831_19.43_C2_791_383_M_VSA.tiff","","Y","",0,0,0,0,0,0
"37","1","C2","Old","M","791","383",34.0928571428571,6,"9/6/2022","dark",2025-01-16 06:03:00,2025-01-16 07:10:00,2025-01-16 01:07:00,"Y","","8"" x 10""","White",5,"20220906_18.03_C2_791_383_M_VSA.tiff","20220906_18.03_C2_791_383_M_VSA.csv","","",29,1.149498,589.6797018,26.6432496206897,1.6987026,772.654239
"38","1","C2","Old","M","791","384",34.0928571428571,1,"8/23/2022","dark",2025-01-16 06:02:00,2025-01-16 07:30:00,2025-01-16 01:28:00,"","","8"" x 10""","White",6,"20220823_18.02_C2_791_384_M_VSA.tiff","20220823_18.02_C2_791_384_M_VSA.csv","","",8,1.0345482,539.4594114,69.268430175,1.5007335,554.1474414
"39","1","C2","Old","M","791","384",34.0928571428571,2,"8/25/2022","light",2025-01-16 10:04:00,2025-01-16 01:56:00,2025-01-16 03:52:00,"","","8"" x 10""","White",NA,"20220825_10.04_C2_791_384_M_VSA.tiff","20220825_10.04_C2_791_384_M_VSA.csv","","",12,1.1878146,5.3260074,2.4948364,1.7561775,29.9380368
"40","1","C2","Old","M","791","384",34.0928571428571,3,"8/26/2022","light",2025-01-16 06:50:00,2025-01-16 08:21:00,2025-01-16 01:31:00,"","","8"" x 10""","White",2,"20220826_06.50_C2_791_384_M_VSA.tiff","20220826_06.50_C2_791_384_M_VSA.csv","","",15,1.085637,214.6495932,17.04748108,2.7204786,255.7122162
"41","1","C2","Old","M","791","384",34.0928571428571,4,"8/29/2022","light",2025-01-16 07:20:00,2025-01-16 08:50:00,2025-01-16 01:30:00,"","","8"" x 10""","White",3,"20220829_07.20_C2_791_384_M_VSA.tiff","20220829_07.20_C2_791_384_M_VSA.csv","","",5,1.0600926,4.2531426,2.7587952,2.9120616,13.793976
"42","1","C2","Old","M","791","384",34.0928571428571,5,"8/31/2022","dark",2025-01-16 05:56:00,2025-01-16 07:30:00,2025-01-16 01:34:00,"","","8"" x 10""","White",5,"20220831_17.56_C2_791_384_M_VSA.tiff","20220831_17.56_C2_791_384_M_VSA.csv","","",3,2.2606794,6.322239,3.7720564,2.7332508,11.3161692
"43","1","C2","Old","M","791","384",34.0928571428571,6,"9/7/2022","light",2025-01-16 06:01:00,2025-01-16 07:22:00,2025-01-16 01:21:00,"Y","","8"" x 10""","White",21,"20220907_06.01_C2_791_384_M_VSA.tiff","20220907_06.01_C2_791_384_M_VSA.csv","","",28,1.0090038,167.9161134,8.2116123,1.4177142,229.9251444
"44","1","C2","Old","M","791","385",34.0928571428571,1,"8/23/2022","dark",2025-01-16 07:41:00,2025-01-16 09:10:00,2025-01-16 01:29:00,"","","8"" x 10""","White",3,"20220823_19.41_C2_791_385_M_VSA.tiff","20220823_19.41_C2_791_385_M_VSA.csv","","",14,1.0600926,96.6983262,21.2912574,2.3564709,298.0776036
"45","1","C2","Old","M","791","385",34.0928571428571,2,"8/25/2022","light",2025-01-16 10:01:00,2025-01-16 01:56:00,2025-01-16 03:55:00,"","","8"" x 10""","White",NA,"20220825_10.01_C2_791_385_M_VSA.tiff","20220825_10.01_C2_791_385_M_VSA.csv","","",7,1.0473204,10.5498372,3.7185348,2.8609728,26.0297436
"46","1","C2","Old","M","791","385",34.0928571428571,3,"8/26/2022","light",2025-01-16 06:53:00,2025-01-16 08:23:00,2025-01-16 01:30:00,"","","8"" x 10""","White",16,"20220826_06.53_C2_791_385_M_VSA.tiff","20220826_06.53_C2_791_385_M_VSA.csv","","",3,2.235135,3.6656214,3.0908724,3.3718608,9.2726172
"47","1","C2","Old","M","791","385",34.0928571428571,4,"8/29/2022","light",2025-01-16 08:54:00,2025-01-16 10:23:00,2025-01-16 01:29:00,"","","8"" x 10""","White",8,"20220829_08.54_C2_791_385_M_VSA.tiff","20220829_08.54_C2_791_385_M_VSA.csv","","",2,1.8136524,4.4958144,3.1547334,3.1547334,6.3094668
"48","1","C2","Old","M","791","385",34.0928571428571,5,"8/31/2022","dark",2025-01-16 05:57:00,2025-01-16 07:32:00,2025-01-16 01:35:00,"","","8"" x 10""","White",9,"20220831_17.57_C2_791_385_M_VSA.tiff","","Y","",0,0,0,0,0,0
"49","1","C2","Old","M","791","385",34.0928571428571,6,"9/7/2022","light",2025-01-16 06:01:00,2025-01-16 08:40:00,2025-01-16 02:39:00,"Y","","8"" x 10""","White",7,"20220907_06.01_C2_791_385_M_VSA.tiff","20220907_06.01_C2_791_385_M_VSA.csv","","",19,1.1750424,5.1471966,2.2095906,1.8008802,41.9822214
"50","1","C2","Old","M","791","386",34.0928571428571,1,"8/23/2022","dark",2025-01-16 07:40:00,2025-01-16 09:10:00,2025-01-16 01:30:00,"","","8"" x 10""","White",4,"20220823_19.40_C2_791_386_M_VSA.tiff","20220823_19.40_C2_791_386_M_VSA.csv","","",10,1.0345482,375.7708962,39.8237196,1.9541466,398.237196
"51","1","C2","Old","M","791","386",34.0928571428571,2,"8/25/2022","light",2025-01-16 10:11:00,2025-01-16 01:56:00,2025-01-16 03:45:00,"","","8"" x 10""","White",NA,"20220825_10.11_C2_791_386_M_VSA.tiff","20220825_10.11_C2_791_386_M_VSA.csv","","",18,1.0090038,267.5265012,23.2901067,2.4075597,419.2219206
"52","1","C2","Old","M","791","386",34.0928571428571,3,"8/26/2022","light",2025-01-16 06:52:00,2025-01-16 08:22:00,2025-01-16 01:30:00,"","","8"" x 10""","White",16,"20220826_06.52_C2_791_386_M_VSA.tiff","20220826_06.52_C2_791_386_M_VSA.csv","","",23,1.0728648,158.9244846,9.13545487826087,1.5837528,210.1154622
"53","1","C2","Old","M","791","386",34.0928571428571,4,"8/29/2022","light",2025-01-16 07:22:00,2025-01-16 08:52:00,2025-01-16 01:30:00,"","","8"" x 10""","White",10,"20220829_07.22_C2_791_386_M_VSA.tiff","20220829_07.22_C2_791_386_M_VSA.csv","","",10,1.085637,3.640077,1.77916746,1.3857837,17.7916746
"54","1","C2","Old","M","791","386",34.0928571428571,5,"8/31/2022","dark",2025-01-16 07:43:00,2025-01-16 09:06:00,2025-01-16 01:23:00,"","","8"" x 10""","White",6,"20220831_19.43_C2_791_386_M_VSA.tiff","","Y","",0,0,0,0,0,0
"55","1","C2","Old","M","791","386",34.0928571428571,6,"9/6/2022","dark",2025-01-16 06:10:00,2025-01-16 07:29:00,2025-01-16 01:19:00,"Y","","8"" x 10""","White",4,"20220906_18.10_C2_791_386_M_VSA.tiff","20220906_18.10_C2_791_386_M_VSA.csv","","",3,1.021776,494.8461168,165.6682062,1.1367258,497.0046186
"56","1","C2","Old","M","792","387",34.0928571428571,1,"8/23/2022","dark",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","","8"" x 10""","White",10,"20220823_18.05_C2_792_387_M_VSA.tiff","20220823_18.05_C2_792_387_M_VSA.csv","","",14,1.0090038,325.3334784,40.4395221,2.1968184,566.1533094
"57","1","C2","Old","M","792","387",34.0928571428571,2,"8/25/2022","light",2025-01-16 07:19:00,2025-01-16 10:05:00,2025-01-16 02:46:00,"","","8"" x 10""","White",NA,"20220825_07.19_C2_792_387_M_VSA.tiff","20220825_07.19_C2_792_387_M_VSA.csv","","",46,1.0090038,507.120201,23.0582635043478,2.0627103,1060.6801212
"58","1","C2","Old","M","792","387",34.0928571428571,3,"8/26/2022","light",2025-01-16 06:54:00,2025-01-16 08:23:00,2025-01-16 01:29:00,"","","8"" x 10""","White",5,"20220826_06.54_C2_792_387_M_VSA.tiff","20220826_06.54_C2_792_387_M_VSA.csv","","",27,1.0090038,176.1669546,10.0327996222222,2.682162,270.8855898
"59","1","C2","Old","M","792","387",34.0928571428571,4,"8/29/2022","light",2025-01-16 07:19:00,2025-01-16 08:49:00,2025-01-16 01:30:00,"","","8"" x 10""","White",3,"20220829_07.19_C2_792_387_M_VSA.tiff","20220829_07.19_C2_792_387_M_VSA.csv","","",6,1.021776,8.7234126,3.2696832,1.5582084,19.6180992
"60","1","C2","Old","M","792","387",34.0928571428571,5,"8/31/2022","dark",2025-01-16 07:47:00,2025-01-16 09:06:00,2025-01-16 01:19:00,"","","8"" x 10""","White",6,"20220831_19.47_C2_792_387_M_VSA.tiff","20220831_19.47_C2_792_387_M_VSA.csv","","",16,1.0090038,128.0157606,10.00382565,1.7625636,160.0612104
"61","1","C2","Old","M","792","387",34.0928571428571,6,"9/6/2022","dark",2025-01-16 06:07:00,2025-01-16 07:33:00,2025-01-16 01:26:00,"Y","","8"" x 10""","White",9,"20220906_18.07_C2_792_387_M_VSA.tiff","20220906_18.07_C2_792_387_M_VSA.csv","","",2,1.0984092,517.8105324,259.4544708,259.4544708,518.9089416
"62","1","C2","Old","M","792","388",34.0928571428571,1,"8/23/2022","dark",2025-01-16 07:45:00,2025-01-16 09:12:00,2025-01-16 01:27:00,"","","8"" x 10""","White",12,"20220823_19.45_C2_792_388_M_VSA.tiff","20220823_19.45_C2_792_388_M_VSA.csv","","",65,1.0090038,402.4647942,21.6009341261538,2.8482006,1404.0607182
"63","1","C2","Old","M","792","388",34.0928571428571,2,"8/25/2022","light",2025-01-16 10:08:00,2025-01-16 01:56:00,2025-01-16 03:48:00,"","","8"" x 10""","White",NA,"20220825_10.08_C2_792_388_M_VSA.tiff","20220825_10.08_C2_792_388_M_VSA.csv","","",67,1.0473204,885.2794986,22.8975045223881,3.4740384,1534.132803
"64","1","C2","Old","M","792","388",34.0928571428571,3,"8/26/2022","light",2025-01-16 08:31:00,2025-01-16 10:01:00,2025-01-16 01:30:00,"","","8"" x 10""","White",12,"20220826_08.31_C2_792_388_M_VSA.tiff","20220826_08.31_C2_792_388_M_VSA.csv","","",42,1.0090038,298.2436422,19.7190604,1.9413744,828.2005368
"65","1","C2","Old","M","792","388",34.0928571428571,4,"8/29/2022","light",2025-01-16 08:51:00,2025-01-16 10:21:00,2025-01-16 01:30:00,"","","8"" x 10""","White",17,"20220829_08.51_C2_792_388_M_VSA.tiff","20220829_08.51_C2_792_388_M_VSA.csv","","",35,1.0090038,272.622609,11.94857556,2.9886948,418.2001446
"66","1","C2","Old","M","792","388",34.0928571428571,5,"8/31/2022","dark",2025-01-16 07:47:00,2025-01-16 09:06:00,2025-01-16 01:19:00,"","","8"" x 10""","White",10,"20220831_19.47_C2_792_388_M_VSA.tiff","20220831_19.47_C2_792_388_M_VSA.csv","","",20,1.149498,675.968685,36.90910356,2.9248338,738.1820712
"67","1","C2","Old","M","792","388",34.0928571428571,6,"9/7/2022","light",2025-01-16 06:02:00,2025-01-16 06:28:00,2025-01-16 00:26:00,"Y","","8"" x 10""","White",7,"20220907_06.02_C2_792_388_M_VSA.tiff","20220907_06.02_C2_792_388_M_VSA.csv","","",25,1.0090038,184.5838344,15.910074096,2.3373126,397.7518524
"68","1","C2","Old","M","792","389",34.0928571428571,1,"8/23/2022","dark",2025-01-16 07:44:00,2025-01-16 09:12:00,2025-01-16 01:28:00,"","","8"" x 10""","White",9,"20220823_19.44_C2_792_389_M_VSA.tiff","20220823_19.44_C2_792_389_M_VSA.csv","","",33,1.021776,138.9359916,24.0992062181818,2.8992894,795.2738052
"69","1","C2","Old","M","792","389",34.0928571428571,2,"8/25/2022","light",2025-01-16 07:20:00,2025-01-16 10:05:00,2025-01-16 02:45:00,"","","8"" x 10""","White",NA,"20220825_07.20_C2_792_389_M_VSA.tiff","20220825_07.20_C2_792_389_M_VSA.csv","","",59,1.0090038,216.4121568,11.0899497254237,2.4394902,654.3070338
"70","1","C2","Old","M","792","389",34.0928571428571,3,"8/26/2022","light",2025-01-16 08:31:00,2025-01-16 10:01:00,2025-01-16 01:30:00,"","","8"" x 10""","White",12,"20220826_08.31_C2_792_389_M_VSA.tiff","20220826_08.31_C2_792_389_M_VSA.csv","","",31,1.0473204,300.976893,18.9399365806452,2.235135,587.138034
"71","1","C2","Old","M","792","389",34.0928571428571,4,"8/29/2022","light",2025-01-16 08:51:00,2025-01-16 10:21:00,2025-01-16 01:30:00,"","","8"" x 10""","White",3,"20220829_08.51_C2_792_389_M_VSA.tiff","20220829_08.51_C2_792_389_M_VSA.csv","","",35,1.0473204,13.2575436,3.18502176,2.1201852,111.4757616
"72","1","C2","Old","M","792","389",34.0928571428571,5,"8/31/2022","dark",2025-01-16 05:58:00,2025-01-16 07:32:00,2025-01-16 01:34:00,"","","8"" x 10""","White",8,"20220831_17.58_C2_792_389_M_VSA.tiff","20220831_17.58_C2_792_389_M_VSA.csv","","",12,1.1111814,351.0183726,33.1672747,2.426718,398.0072964
"73","1","C2","Old","M","792","389",34.0928571428571,6,"9/7/2022","light",2025-01-16 06:02:00,2025-01-16 06:31:00,2025-01-16 00:29:00,"Y","","8"" x 10""","White",4,"20220907_06.02_C2_792_389_M_VSA.tiff","20220907_06.02_C2_792_389_M_VSA.csv","","",31,1.021776,120.7483788,6.38857203870968,2.1457296,198.0457332
"74","1","C3","Young","M","875","568",27.40625,1,"11/1/2022","dark",2025-01-16 07:30:00,2025-01-16 09:00:00,2025-01-16 01:30:00,"","","8"" x 10""","White",7,"20221101_19.30_C3_875_568_M_VSA.tiff","20221101_19.30_C3_875_568_M_VSA.csv","","",3,1.8902856,300.8747154,196.0702996,285.4458978,588.2108988
"75","1","C3","Young","M","875","568",27.40625,2,"11/4/2022","light",2025-01-16 07:53:00,2025-01-16 09:26:00,2025-01-16 01:33:00,"","","8"" x 10""","White",5,"20221104_07.53_C3_875_568_M_VSA.tiff","20221104_07.53_C3_875_568_M_VSA.csv","","",3,1.979691,215.403153,73.6998514,3.7167102,221.0995542
"76","1","C3","Young","M","875","568",27.40625,3,"11/15/2022","dark",2025-01-16 06:02:00,2025-01-16 07:30:00,2025-01-16 01:28:00,"","","8"" x 10""","White",10,"20221115_18.02_C3_875_568_M_VSA.tiff","20221115_18.02_C3_875_568_M_VSA.csv","","",2,329.075733,361.0573218,345.0665274,345.0665274,690.1330548
"77","1","C3","Young","M","875","568",27.40625,4,"11/17/2022","light",2025-01-16 06:23:00,2025-01-16 07:53:00,2025-01-16 01:30:00,"","","8"" x 10""","White",14,"20221117_06.23_C3_875_568_M_VSA.tiff","20221117_06.23_C3_875_568_M_VSA.csv","","",5,2.2606794,343.7893074,70.96745208,2.490579,354.8372604
"78","1","C3","Young","M","875","568",27.40625,5,"11/30/2022","light",2025-01-16 06:05:00,2025-01-16 07:35:00,2025-01-16 01:30:00,"","","8"" x 10""","White",NA,"20221130_06.05_C3_875_568_M_VSA.tiff","20221130_06.05_C3_875_568_M_VSA.csv","","",3,2.6438454,321.0037026,109.5386446,4.9683858,328.6159338
"79","1","C3","Young","M","875","568",27.40625,6,"12/1/2022","dark",2025-01-16 06:09:00,2025-01-16 06:52:00,2025-01-16 00:43:00,"Y","","8"" x 10""","White",0,"20221201_18.09_C3_875_568_M_VSA.tiff","20221201_18.09_C3_875_568_M_VSA.csv","","",2,1.8264246,446.8865058,224.3564652,224.3564652,448.7129304
"80","1","C3","Young","M","875","569",27.40625,1,"11/1/2022","dark",2025-01-16 07:30:00,2025-01-16 09:02:00,2025-01-16 01:32:00,"","","8"" x 10""","White",12,"20221101_19.30_C3_875_569_M_VSA.tiff","20221101_19.30_C3_875_569_M_VSA.csv","","",14,1.27722,588.6323814,72.3234948,2.6310732,1012.5289272
